0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Midi Drums"
1, 0, Instrument_name_t, "Brooklyn"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 33, 0, 0, 0, 0
1, 0, Tempo, 500000
1, 418, Control_c, 9, 4, 39
1, 473, Note_on_c, 9, 36, 46
1, 563, Control_c, 9, 4, 43
1, 570, Note_off_c, 9, 36, 64
1, 853, Control_c, 9, 4, 47
1, 920, Control_c, 9, 4, 52
1, 961, Control_c, 9, 4, 65
1, 961, Note_on_c, 9, 36, 72
1, 1019, Control_c, 9, 4, 77
1, 1056, Control_c, 9, 4, 80
1, 1058, Note_off_c, 9, 36, 64
1, 1182, Control_c, 9, 4, 85
1, 1219, Control_c, 9, 4, 90
1, 1308, Note_on_c, 9, 40, 127
1, 1405, Note_off_c, 9, 40, 64
1, 1438, Note_on_c, 9, 40, 127
1, 1444, Note_on_c, 9, 36, 114
1, 1535, Note_off_c, 9, 40, 64
1, 1541, Note_off_c, 9, 36, 64
1, 1901, Control_c, 9, 4, 90
1, 1901, Note_on_c, 9, 42, 54
1, 1907, Note_on_c, 9, 36, 127
1, 1999, Note_off_c, 9, 42, 64
1, 2004, Note_off_c, 9, 36, 64
1, 2010, Control_c, 9, 4, 90
1, 2010, Note_on_c, 9, 42, 39
1, 2107, Note_off_c, 9, 42, 64
1, 2138, Control_c, 9, 4, 51
1, 2138, Note_on_c, 9, 46, 127
1, 2178, Control_c, 9, 4, 18
1, 2221, Control_c, 9, 4, 0
1, 2236, Note_off_c, 9, 46, 64
1, 2336, Note_on_c, 9, 44, 35
1, 2342, Control_c, 9, 4, 90
1, 2387, Note_on_c, 9, 36, 127
1, 2394, Control_c, 9, 4, 90
1, 2394, Note_on_c, 9, 42, 62
1, 2433, Note_off_c, 9, 44, 64
1, 2484, Note_off_c, 9, 36, 64
1, 2491, Note_off_c, 9, 42, 64
1, 2499, Control_c, 9, 4, 90
1, 2499, Note_on_c, 9, 42, 36
1, 2597, Note_off_c, 9, 42, 64
1, 2616, Control_c, 9, 4, 90
1, 2616, Note_on_c, 9, 42, 127
