0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Midi Drums"
1, 0, Instrument_name_t, "Brooklyn"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 33, 0, 0, 0, 0
1, 0, Tempo, 405405
1, 148, Control_c, 9, 4, 90
1, 148, Note_on_c, 9, 22, 59
1, 268, Note_off_c, 9, 22, 64
1, 403, Note_on_c, 9, 40, 127
1, 523, Note_off_c, 9, 40, 64
1, 648, Control_c, 9, 4, 90
1, 648, Note_on_c, 9, 22, 74
1, 769, Note_off_c, 9, 22, 64
1, 886, Note_on_c, 9, 38, 48
1, 1004, Note_off_c, 9, 38, 64
1, 1137, Control_c, 9, 4, 90
1, 1137, Note_on_c, 9, 22, 127
1, 1257, Note_off_c, 9, 22, 64
1, 1335, Control_c, 9, 4, 90
1, 1366, Control_c, 9, 4, 90
1, 1395, Note_on_c, 9, 38, 109
1, 1515, Note_off_c, 9, 38, 64
1, 1538, Control_c, 9, 4, 74
1, 1565, Note_on_c, 9, 44, 17
1, 1572, Control_c, 9, 4, 90
1, 1603, Control_c, 9, 4, 90
1, 1654, Control_c, 9, 4, 90
1, 1654, Note_on_c, 9, 22, 82
1, 1685, Note_off_c, 9, 44, 64
1, 1771, Control_c, 9, 4, 74
1, 1774, Note_off_c, 9, 22, 64
1, 1804, Note_on_c, 9, 44, 22
1, 1810, Control_c, 9, 4, 90
1, 1841, Control_c, 9, 4, 90
1, 1891, Note_on_c, 9, 38, 48
1, 1923, Note_off_c, 9, 44, 64
1, 2010, Note_off_c, 9, 38, 64
1, 2014, Control_c, 9, 4, 74
1, 2038, Note_on_c, 9, 44, 22
1, 2045, Control_c, 9, 4, 90
1, 2076, Control_c, 9, 4, 90
1, 2128, Control_c, 9, 4, 90
1, 2128, Note_on_c, 9, 22, 112
1, 2158, Note_off_c, 9, 44, 64
1, 2249, Note_off_c, 9, 22, 64
1, 2284, Control_c, 9, 4, 90
1, 2315, Control_c, 9, 4, 90
1, 2380, Note_on_c, 9, 38, 65
1, 2500, Note_off_c, 9, 38, 64
1, 2514, Control_c, 9, 4, 90
