0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Tempo, 333333
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Program_c, 9, 0
1, 0, Program_c, 9, 0
1, 259, Note_on_c, 9, 38, 10
1, 313, Control_c, 9, 4, 11
1, 342, Note_on_c, 9, 38, 0
1, 342, Note_on_c, 9, 38, 5
1, 404, Note_on_c, 9, 38, 0
1, 431, Note_on_c, 9, 44, 55
1, 443, Note_on_c, 9, 51, 89
1, 448, Control_c, 9, 4, 9
1, 542, Control_c, 9, 4, 6
1, 576, Note_on_c, 9, 44, 0
1, 588, Note_on_c, 9, 51, 0
1, 610, Control_c, 9, 4, 2
1, 630, Control_c, 9, 4, 0
1, 664, Control_c, 9, 4, 8
1, 698, Control_c, 9, 4, 16
1, 731, Control_c, 9, 4, 25
1, 765, Control_c, 9, 4, 33
1, 772, Note_on_c, 9, 51, 86
1, 799, Control_c, 9, 4, 42
1, 809, Note_on_c, 9, 38, 23
1, 833, Control_c, 9, 4, 50
1, 866, Control_c, 9, 4, 59
1, 900, Control_c, 9, 4, 67
1, 918, Note_on_c, 9, 51, 0
1, 918, Note_on_c, 9, 51, 79
1, 934, Control_c, 9, 4, 76
1, 954, Note_on_c, 9, 38, 0
1, 968, Control_c, 9, 4, 84
1, 990, Control_c, 9, 4, 90
1, 1063, Note_on_c, 9, 51, 0
1, 1073, Control_c, 9, 4, 90
1, 1208, Control_c, 9, 4, 89
1, 1343, Control_c, 9, 4, 87
1, 1393, Note_on_c, 9, 44, 95
1, 1405, Note_on_c, 9, 51, 79
1, 1478, Control_c, 9, 4, 85
1, 1538, Note_on_c, 9, 44, 0
1, 1551, Note_on_c, 9, 51, 0
1, 1613, Control_c, 9, 4, 83
1, 1723, Note_on_c, 9, 51, 73
1, 1748, Control_c, 9, 4, 81
1, 1866, Note_on_c, 9, 51, 0
1, 1866, Note_on_c, 9, 51, 80
1, 1868, Note_on_c, 9, 51, 0
1, 1883, Control_c, 9, 4, 79
1, 2018, Control_c, 9, 4, 77
1, 2153, Control_c, 9, 4, 75
1, 2160, Control_c, 9, 4, 74
1, 2214, Note_on_c, 9, 38, 5
