0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Blue Ridge"
1, 0, Instrument_name_t, "Brooklyn"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 33, 0, 0, 0, 0
1, 0, Tempo, 279070
1, 1262, Note_on_c, 9, 43, 58
1, 1417, Note_on_c, 9, 43, 127
1, 1417, Note_off_c, 9, 43, 64
1, 1436, Note_off_c, 9, 43, 64
1, 1892, Note_on_c, 9, 43, 127
1, 2065, Note_off_c, 9, 43, 64
1, 2371, Note_on_c, 9, 43, 127
1, 2544, Note_off_c, 9, 43, 64
1, 2851, Note_on_c, 9, 43, 127
1, 3024, Note_off_c, 9, 43, 64
1, 3183, Note_on_c, 9, 43, 127
1, 3337, Note_on_c, 9, 43, 65
1, 3337, Note_off_c, 9, 43, 64
1, 3357, Note_off_c, 9, 43, 64
1, 3599, Note_on_c, 9, 43, 34
1, 3772, Note_off_c, 9, 43, 64
1, 3775, Note_on_c, 9, 43, 117
1, 3949, Note_off_c, 9, 43, 64
1, 4269, Note_on_c, 9, 43, 127
1, 4442, Note_off_c, 9, 43, 64
1, 4593, Note_on_c, 9, 43, 127
1, 4766, Note_off_c, 9, 43, 64
1, 4774, Note_on_c, 9, 43, 47
1, 4948, Note_off_c, 9, 43, 64
1, 4980, Control_c, 9, 4, 80
1, 5030, Control_c, 9, 4, 90
1, 5045, Note_on_c, 9, 43, 49
1, 5067, Control_c, 9, 4, 90
1, 5208, Note_on_c, 9, 43, 127
1, 5208, Note_off_c, 9, 43, 64
1, 5218, Note_off_c, 9, 43, 64
1, 5704, Note_on_c, 9, 43, 127
1, 5877, Note_off_c, 9, 43, 64
1, 6201, Note_on_c, 9, 43, 127
1, 6374, Note_off_c, 9, 43, 64
1, 6693, Note_on_c, 9, 43, 127
1, 6866, Note_off_c, 9, 43, 64
1, 7035, Note_on_c, 9, 43, 127
1, 7182, Note_on_c, 9, 43, 37
1, 7182, Note_off_c, 9, 43, 64
1, 7208, Note_off_c, 9, 43, 64
1, 7435, Note_on_c, 9, 43, 37
1, 7609, Note_off_c, 9, 43, 64
