0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Midi Drums"
1, 0, Instrument_name_t, "Brooklyn"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 33, 0, 0, 0, 0
1, 0, Tempo, 638298
1, 1386, Control_c, 9, 4, 67
1, 1432, Control_c, 9, 4, 90
1, 1549, Note_on_c, 9, 38, 27
1, 1607, Note_on_c, 9, 38, 39
1, 1607, Note_off_c, 9, 38, 64
1, 1625, Note_off_c, 9, 38, 64
1, 1631, Note_on_c, 9, 38, 38
1, 1683, Note_on_c, 9, 40, 111
1, 1683, Note_off_c, 9, 38, 64
1, 1759, Note_off_c, 9, 40, 64
1, 1931, Control_c, 9, 4, 90
1, 1931, Note_on_c, 9, 42, 34
1, 2008, Note_off_c, 9, 42, 64
1, 2037, Control_c, 9, 4, 90
1, 2037, Note_on_c, 9, 42, 15
1, 2113, Note_off_c, 9, 42, 64
1, 2152, Control_c, 9, 4, 90
1, 2152, Note_on_c, 9, 22, 30
1, 2158, Note_on_c, 9, 37, 64
1, 2229, Note_off_c, 9, 22, 64
1, 2234, Note_off_c, 9, 37, 64
1, 2280, Note_on_c, 9, 37, 62
1, 2356, Note_off_c, 9, 37, 64
1, 2386, Control_c, 9, 4, 90
1, 2386, Note_on_c, 9, 42, 17
1, 2396, Note_on_c, 9, 36, 46
1, 2463, Note_off_c, 9, 42, 64
1, 2472, Note_off_c, 9, 36, 64
1, 2497, Control_c, 9, 4, 90
1, 2497, Note_on_c, 9, 22, 24
1, 2573, Note_off_c, 9, 22, 64
1, 2613, Control_c, 9, 4, 90
1, 2613, Note_on_c, 9, 22, 60
1, 2613, Note_on_c, 9, 37, 64
1, 2689, Note_off_c, 9, 22, 64
1, 2689, Note_off_c, 9, 37, 64
1, 2733, Note_on_c, 9, 37, 54
1, 2808, Note_off_c, 9, 37, 64
1, 2849, Control_c, 9, 4, 90
1, 2849, Note_on_c, 9, 42, 18
1, 2925, Note_off_c, 9, 42, 64
1, 2964, Control_c, 9, 4, 90
1, 2964, Note_on_c, 9, 42, 16
1, 3040, Note_off_c, 9, 42, 64
