0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Midi Drums"
1, 0, Instrument_name_t, "Brooklyn"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 33, 0, 0, 0, 0
1, 0, Tempo, 576923
1, 11, Control_c, 9, 4, 90
1, 11, Note_on_c, 9, 42, 83
1, 96, Note_off_c, 9, 42, 64
1, 113, Note_on_c, 9, 38, 56
1, 197, Note_off_c, 9, 38, 64
1, 249, Control_c, 9, 4, 90
1, 249, Note_on_c, 9, 42, 31
1, 259, Note_on_c, 9, 36, 45
1, 334, Note_off_c, 9, 42, 64
1, 343, Note_off_c, 9, 36, 64
1, 360, Note_on_c, 9, 36, 38
1, 444, Note_off_c, 9, 36, 64
1, 469, Control_c, 9, 4, 90
1, 469, Note_on_c, 9, 22, 16
1, 554, Note_off_c, 9, 22, 64
1, 600, Note_on_c, 9, 38, 51
1, 683, Note_off_c, 9, 38, 64
1, 707, Note_on_c, 9, 36, 55
1, 720, Control_c, 9, 4, 90
1, 720, Note_on_c, 9, 42, 35
1, 791, Note_off_c, 9, 36, 64
1, 804, Note_off_c, 9, 42, 64
1, 953, Note_on_c, 9, 36, 74
1, 964, Control_c, 9, 4, 90
1, 964, Note_on_c, 9, 22, 49
1, 1036, Note_off_c, 9, 36, 64
1, 1048, Note_off_c, 9, 22, 64
1, 1201, Control_c, 9, 4, 90
1, 1201, Note_on_c, 9, 42, 38
1, 1285, Note_off_c, 9, 42, 64
1, 1312, Control_c, 9, 4, 90
1, 1312, Note_on_c, 9, 42, 26
1, 1396, Note_off_c, 9, 42, 64
1, 1447, Note_on_c, 9, 38, 127
1, 1453, Control_c, 9, 4, 90
1, 1453, Note_on_c, 9, 22, 94
1, 1531, Note_off_c, 9, 38, 64
1, 1537, Note_off_c, 9, 22, 64
1, 1688, Control_c, 9, 4, 90
1, 1688, Note_on_c, 9, 42, 30
1, 1773, Note_off_c, 9, 42, 64
1, 1925, Control_c, 9, 4, 90
1, 1925, Note_on_c, 9, 22, 104
1, 1944, Note_on_c, 9, 36, 7
1, 2010, Note_off_c, 9, 22, 64
