0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Midi Drums"
1, 0, Instrument_name_t, "Brooklyn"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 33, 0, 0, 0, 0
1, 0, Tempo, 631579
1, 3, Control_c, 9, 4, 90
1, 3, Note_on_c, 9, 42, 50
1, 4, Note_on_c, 9, 36, 106
1, 79, Note_off_c, 9, 36, 64
1, 79, Note_off_c, 9, 42, 64
1, 244, Control_c, 9, 4, 90
1, 244, Note_on_c, 9, 42, 20
1, 321, Note_off_c, 9, 42, 64
1, 487, Note_on_c, 9, 38, 127
1, 492, Control_c, 9, 4, 90
1, 492, Note_on_c, 9, 22, 97
1, 564, Note_off_c, 9, 38, 64
1, 569, Note_off_c, 9, 22, 64
1, 741, Control_c, 9, 4, 90
1, 741, Note_on_c, 9, 42, 11
1, 818, Note_off_c, 9, 42, 64
1, 948, Note_on_c, 9, 36, 83
1, 950, Control_c, 9, 4, 90
1, 950, Note_on_c, 9, 22, 37
1, 1024, Note_off_c, 9, 36, 64
1, 1027, Note_off_c, 9, 22, 64
1, 1159, Control_c, 9, 4, 59
1, 1185, Note_on_c, 9, 26, 74
1, 1197, Control_c, 9, 4, 12
1, 1235, Control_c, 9, 4, 0
1, 1262, Note_off_c, 9, 26, 64
1, 1416, Control_c, 9, 4, 16
1, 1425, Note_on_c, 9, 44, 57
1, 1441, Note_on_c, 9, 38, 127
1, 1444, Note_on_c, 9, 42, 43
1, 1449, Control_c, 9, 4, 90
1, 1502, Note_off_c, 9, 44, 64
1, 1517, Note_off_c, 9, 38, 64
1, 1520, Note_off_c, 9, 42, 64
1, 1682, Control_c, 9, 4, 90
1, 1682, Note_on_c, 9, 42, 20
1, 1759, Note_off_c, 9, 42, 64
1, 1908, Note_on_c, 9, 36, 81
1, 1920, Control_c, 9, 4, 90
1, 1920, Note_on_c, 9, 42, 53
1, 1985, Note_off_c, 9, 36, 64
1, 1997, Note_off_c, 9, 42, 64
1, 2145, Control_c, 9, 4, 90
1, 2145, Note_on_c, 9, 42, 21
1, 2223, Note_off_c, 9, 42, 64
