0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Tempo, 645161
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Program_c, 9, 0
1, 0, Control_c, 9, 4, 9
1, 0, Program_c, 9, 0
1, 430, Control_c, 9, 4, 8
1, 805, Note_on_c, 9, 38, 50
1, 827, Note_on_c, 9, 38, 0
1, 827, Note_on_c, 9, 38, 74
1, 860, Control_c, 9, 4, 7
1, 880, Note_on_c, 9, 38, 0
1, 895, Control_c, 9, 4, 5
1, 930, Control_c, 9, 4, 3
1, 965, Control_c, 9, 4, 1
1, 967, Control_c, 9, 4, 0
1, 971, Note_on_c, 9, 44, 55
1, 1002, Control_c, 9, 4, 3
1, 1037, Control_c, 9, 4, 7
1, 1046, Note_on_c, 9, 44, 0
1, 1072, Control_c, 9, 4, 11
1, 1107, Control_c, 9, 4, 14
1, 1117, Control_c, 9, 4, 16
1, 1135, Control_c, 9, 4, 49
1, 1152, Control_c, 9, 4, 83
1, 1156, Control_c, 9, 4, 90
1, 1190, Control_c, 9, 4, 88
1, 1225, Control_c, 9, 4, 86
1, 1245, Note_on_c, 9, 48, 70
1, 1260, Control_c, 9, 4, 84
1, 1295, Control_c, 9, 4, 82
1, 1320, Note_on_c, 9, 48, 0
1, 1330, Control_c, 9, 4, 80
1, 1365, Control_c, 9, 4, 78
1, 1400, Control_c, 9, 4, 76
1, 1402, Note_on_c, 9, 43, 97
1, 1435, Control_c, 9, 4, 74
1, 1469, Control_c, 9, 4, 72
1, 1477, Note_on_c, 9, 43, 0
1, 1504, Control_c, 9, 4, 70
1, 1539, Control_c, 9, 4, 68
1, 1574, Control_c, 9, 4, 66
1, 1609, Control_c, 9, 4, 64
1, 1621, Control_c, 9, 4, 63
1, 1638, Control_c, 9, 4, 74
1, 1655, Control_c, 9, 4, 85
1, 1662, Control_c, 9, 4, 90
1, 1729, Note_on_c, 9, 36, 16
1, 1804, Note_on_c, 9, 36, 0
1, 1846, Control_c, 9, 4, 90
1, 1889, Note_on_c, 9, 59, 93
1, 1890, Note_on_c, 9, 36, 38
1, 1894, Note_on_c, 9, 55, 38
